"Inbound No","STO No","ASN No","Inbound Location","PO No","GRN No","Created Date","GRN Date","Material Received Date","GRN Value","Inbound Type","Invoice No","Vendor Code","SKU Code","SKU Name","Lot Code","Transporter Name","Tracking No","Lot MRP","Lot Expiry","Bin Location","Unit Price","MRP","Recieved Qty","Expected Qty","Lottable 03","Lottable 04","Lottable 05","Lottable 06","Lottable 07","Vendor SKU Code","Brand","Damage Qty","Putaway Done","GRN Value Without Tax","GRN Value With Tax","IgpCode ","INBD_COST","Open Qty","Status","TaxGrpCode","LineTaxamount","External PO Code","Userid","Cust Ret No"
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","8465","SWEET ONION SAUCE 350 GM","SDL000005713","","","149","20/10/2022 12:00 AM","STAGING","102.43800","149.00000","48.000","48.000","","","","","","8465","Default","0.000","No","4917.02","5507.06","SDL000001121","102.43800","0.000","Confirmed","5004","590.04","PGN1567","Inbound2",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","4454","VEEBA CHEF READY TO COOK CHILLI CHINESE GRAVY 260 G","SDL000005692","","","169","10/03/2023 12:00 AM","STAGING","120.71400","161.00000","48.000","48.000","","","","","","4454","Default","0.000","No","5794.27","6489.59","SDL000001121","120.71400","0.000","Confirmed","5004","695.32","PGN1567","Inbound2",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","12029","VEEBA TOMATO KETCHUP CHEFS SPECIAL 950 GM","SDL000005724","","","120","06/12/2022 12:00 AM","STAGING","82.50000","120.00000","48.000","48.000","","","","","","12029","Default","0.000","No","3960.00","4435.20","SDL000001121","82.50000","0.000","Confirmed","5004","475.20","PGN1567","Inbound2",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","2718","VEEBA CHEESE & CHILLI SANDWICH SPREAD 250GM","SDL000005698","","","89","07/10/2022 12:00 AM","STAGING","61.18800","89.00000","48.000","48.000","","","","","","2718","Default","0.000","No","2937.02","3289.46","SDL000001121","61.18800","0.000","Confirmed","5004","352.44","PGN1567","Inbound2",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","2722","VEEBA HOT GARLIC STIR FRY SAUCE & DIP 330GM","SDL000005711","","","169","16/10/2022 12:00 AM","STAGING","116.18800","169.00000","48.000","54.000","","","","","","2722","Default","0.000","No","5577.02","6246.26","SDL000001121","116.18800","6.000","Confirmed","5004","669.24","PGN1567","Inbound2",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","1906","VEEBA EGGLESS MAYONNAISE 250G BOTTLE","SDL000005691","","","79","08/10/2022 12:00 AM","STAGING","47.43800","79.00000","168.000","169.000","","","","","","1906","Top 400-800","0.000","No","8757.84","9808.78","SDL000001121","52.13000","1.000","Confirmed","5004","1050.94","PGN1567","Inbound2",""
"SDL000001125","","","Scootsy SDL Delhivery","SDL1439","SDL000001095","28/03/2022 01:16 PM","28/03/2022 01:20 PM","28/03/2022 01:20 PM","17137.00","With PO","A000238","1N60003746 - IKAYU FOODLABS PVT LTD","15708","YU BERRY APPLE CINNAMON OATS  INSTANT BREAKFAST MEAL 55 GM","SDL000005685","","","75","14/03/2023 12:00 AM","STAGING","44.49200","75.00000","72.000","72.000","","","","","","15708","Default","0.000","No","3203.28","3779.88","SDL000001120","44.49000","0.000","Confirmed","5005","576.60","PGN1510","Inbound7",""
"SDL000001125","","","Scootsy SDL Delhivery","SDL1439","SDL000001095","28/03/2022 01:16 PM","28/03/2022 01:20 PM","28/03/2022 01:20 PM","17137.00","With PO","A000238","1N60003746 - IKAYU FOODLABS PVT LTD","15709","YU BANANA CARAMEL OATS  INSTANT BREAKFAST MEAL 55 GM","SDL000005683","","","75","02/03/2023 12:00 AM","STAGING","44.49200","75.00000","72.000","72.000","","","","","","15709","Default","0.000","No","3203.28","3779.88","SDL000001120","44.49000","0.000","Confirmed","5005","576.60","PGN1510","Inbound7",""
"SDL000001125","","","Scootsy SDL Delhivery","SDL1439","SDL000001095","28/03/2022 01:16 PM","28/03/2022 01:20 PM","28/03/2022 01:20 PM","17137.00","With PO","A000238","1N60003746 - IKAYU FOODLABS PVT LTD","15706","YU PERI PERI PASTA  INSTANT READY MEAL 60 GM","SDL000005682","","","95","14/03/2023 12:00 AM","STAGING","59.37500","95.00000","72.000","72.000","","","","","","15706","Default","0.000","No","4275.36","4788.40","SDL000001120","59.38000","0.000","Confirmed","5004","513.04","PGN1510","Inbound7",""
"SDL000001125","","","Scootsy SDL Delhivery","SDL1439","SDL000001095","28/03/2022 01:16 PM","28/03/2022 01:20 PM","28/03/2022 01:20 PM","17137.00","With PO","A000238","1N60003746 - IKAYU FOODLABS PVT LTD","15707","YU THREE CHEESE PASTA  INSTANT READY MEAL 65 GM","SDL000005681","","","95","14/02/2023 12:00 AM","STAGING","59.37500","95.00000","72.000","72.000","","","","","","15707","Default","0.000","No","4275.36","4788.40","SDL000001120","59.38000","0.000","Confirmed","5004","513.04","PGN1510","Inbound7",""
"SDL000001124","","","Scootsy SDL Delhivery","SDL1551","SDL000001096","28/03/2022 01:14 PM","28/03/2022 01:43 PM","28/03/2022 12:00 AM","63015.00","With PO","S9-21-3477","1N60000268 - MILLENNIUM TRADING CO-GURGAON","2755","FOGG SCENT MEN XTREMO 100ML","SDL000005696","","","650","01/02/2025 12:00 AM","STAGING","355.34000","500.00000","26.000","120.000","","","","","","2755","Default","0.000","No","10025.34","11829.90","SDL000001119","385.59000","94.000","Confirmed","5005","1804.56","PGN1680","Inbound2",""
"SDL000001124","","","Scootsy SDL Delhivery","SDL1551","SDL000001096","28/03/2022 01:14 PM","28/03/2022 01:43 PM","28/03/2022 12:00 AM","63015.00","With PO","S9-21-3477","1N60000268 - MILLENNIUM TRADING CO-GURGAON","2754","FOGG BLACK SERIES MEN FOUGERE 120ML","SDL000005680","","","250","01/12/2024 12:00 AM","STAGING","163.13600","250.00000","160.000","160.000","","","","","","2754","Default","0.000","No","23729.60","28000.92","SDL000001119","148.31000","0.000","Confirmed","5005","4271.32","PGN1680","Inbound2",""
"SDL000001124","","","Scootsy SDL Delhivery","SDL1551","SDL000001096","28/03/2022 01:14 PM","28/03/2022 01:43 PM","28/03/2022 12:00 AM","63015.00","With PO","S9-21-3477","1N60000268 - MILLENNIUM TRADING CO-GURGAON","2752","FOGG SPRAYS WOMEN ESSENCE 150ML","SDL000005679","","","250","01/08/2024 12:00 AM","STAGING","136.44200","250.00000","144.000","144.000","","","","","","2752","Default","0.000","No","19647.65","23184.23","SDL000001119","136.44200","0.000","Confirmed","5005","3536.58","PGN1680","Inbound2",""
"SDL000001123","","","Scootsy SDL Delhivery","SDL1407","SDL000001093","28/03/2022 01:02 PM","28/03/2022 01:07 PM","28/03/2022 01:07 PM","71616.60","With PO","KT/56","1N60002030 - KUKREJA TRADERS","6383","PRESTIGE ELECTRONIC GAS LIGHTER WITH FREE KNIFE 1 PC","SDL000003240","","","135","01/01/2024 12:00 AM","STAGING","80.08600","135.00000","288.000","288.000","","","","","","6383","Default","0.000","No","23063.04","27214.38","SDL000001116","80.08000","0.000","Confirmed","5005","4151.34","PGN1478","Inbound7",""
"SDL000001123","","","Scootsy SDL Delhivery","SDL1407","SDL000001093","28/03/2022 01:02 PM","28/03/2022 01:07 PM","28/03/2022 01:07 PM","71616.60","With PO","KT/56","1N60002030 - KUKREJA TRADERS","6016","PIGEON GAS LIGHTER SMART WITH FREE 1 KNIFE","SDL000001962","","","130","01/01/2024 12:00 AM","STAGING","71.18600","120.00000","300.000","300.000","","","","","","6016","Default","0.000","No","24408.00","28801.44","SDL000001116","81.36000","0.000","Confirmed","5005","4393.44","PGN1478","Inbound7",""
"SDL000001123","","","Scootsy SDL Delhivery","SDL1407","SDL000001093","28/03/2022 01:02 PM","28/03/2022 01:07 PM","28/03/2022 01:07 PM","71616.60","With PO","KT/56","1N60002030 - KUKREJA TRADERS","6049","KANGARO MUNICH MEDIUM SCISSORS 1 PC","SDL000005669","","","89","01/03/2024 12:00 AM","STAGING","54.74700","89.00000","240.000","240.000","","","","","","6049","Default","0.000","No","13221.00","15600.78","SDL000001116","55.08750","0.000","Confirmed","5005","2379.78","PGN1478","Inbound7",""
"SDL000001122","","","Scootsy SDL Delhivery","SDL1438","SDL000001094","28/03/2022 01:00 PM","28/03/2022 01:19 PM","28/03/2022 12:00 AM","47880.00","With PO","6386254","1N60004086 - APEEJAY TEA LIMITED_NCR","15273","TYPHOO PEPPERMINT 20S TEA BAG BOX","SDL000005675","","","210","01/01/2024 12:00 AM","STAGING","150.00000","210.00000","48.000","48.000","","","","","","15273","Default","0.000","No","7200.00","7560.00","SDL000001118","150.00000","0.000","Confirmed","5003","360.00","PGN1509","Bhupendra",""
"SDL000001122","","","Scootsy SDL Delhivery","SDL1438","SDL000001094","28/03/2022 01:00 PM","28/03/2022 01:19 PM","28/03/2022 12:00 AM","47880.00","With PO","6386254","1N60004086 - APEEJAY TEA LIMITED_NCR","15269","TYPHOO GREEN TEA MINT 25S TEA BAG BOX","SDL000005674","","","210","01/01/2024 12:00 AM","staging","150.00000","210.00000","48.000","48.000","","","","","","15269","Default","0.000","No","7200.00","7560.00","SDL000001118","150.00000","0.000","Confirmed","5003","360.00","PGN1509","Bhupendra",""
"SDL000001122","","","Scootsy SDL Delhivery","SDL1438","SDL000001094","28/03/2022 01:00 PM","28/03/2022 01:19 PM","28/03/2022 12:00 AM","47880.00","With PO","6386254","1N60004086 - APEEJAY TEA LIMITED_NCR","15274","TYPHOO SLIM TEA 20S TEA BAG BOX","SDL000005673","","","210","01/01/2024 12:00 AM","staging","150.00000","210.00000","48.000","48.000","","","","","","15274","Default","0.000","No","7200.00","7560.00","SDL000001118","150.00000","0.000","Confirmed","5003","360.00","PGN1509","Bhupendra",""
"SDL000001122","","","Scootsy SDL Delhivery","SDL1438","SDL000001094","28/03/2022 01:00 PM","28/03/2022 01:19 PM","28/03/2022 12:00 AM","47880.00","With PO","6386254","1N60004086 - APEEJAY TEA LIMITED_NCR","15270","TYPHOO GREEN TEA LEAF 200 GM","SDL000005677","","","280","01/01/2024 12:00 AM","STAGING","200.00000","280.00000","48.000","48.000","","","","","","15270","Default","0.000","No","9600.00","10080.00","SDL000001118","200.00000","0.000","Confirmed","5003","480.00","PGN1509","Bhupendra",""
"SDL000001122","","","Scootsy SDL Delhivery","SDL1438","SDL000001094","28/03/2022 01:00 PM","28/03/2022 01:19 PM","28/03/2022 12:00 AM","47880.00","With PO","6386254","1N60004086 - APEEJAY TEA LIMITED_NCR","15275","TYPHOO NIGHT TIME 20S TEA BAG BOX","SDL000005666","","","210","01/01/2024 12:00 AM","STAGING","150.00000","210.00000","48.000","48.000","","","","","","15275","Default","0.000","No","7200.00","7560.00","SDL000001118","150.00000","0.000","Confirmed","5003","360.00","PGN1509","Inbound7",""
"SDL000001122","","","Scootsy SDL Delhivery","SDL1438","SDL000001094","28/03/2022 01:00 PM","28/03/2022 01:19 PM","28/03/2022 12:00 AM","47880.00","With PO","6386254","1N60004086 - APEEJAY TEA LIMITED_NCR","15271","TYPHOO GREEN TEA LMN GRASS 25S GRN TEA BAG BOX","SDL000005676","","","210","01/11/2023 12:00 AM","STAGING","150.00000","210.00000","48.000","48.000","","","","","","15271","Default","0.000","No","7200.00","7560.00","SDL000001118","150.00000","0.000","Confirmed","5003","360.00","PGN1509","Bhupendra",""
"SDL000001121","","","Scootsy SDL Delhivery","SDL1576","SDL000001092","28/03/2022 12:59 PM","28/03/2022 01:07 PM","28/03/2022 01:07 PM","3978.14","With PO","771","1N60003644 - TYAGI SALES AGENCY","6653","PITAMBARI SHINING POWDER 200GM","SDL000005664","","","60","01/02/2025 12:00 AM","STAGING","33.71300","60.00000","100.000","100.000","","","","","","6653","Default","0.000","No","3371.30","3978.14","SDL000001117","33.71300","0.000","Confirmed","5005","606.84","PGN1671","Inbound2",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","4541","CHUKDE KASOORI METHI 50G","SDL000005684","","","40","01/11/2022 12:00 AM","STAGING","30.66800","45.00000","48.000","48.000","","","","","","4541","Default","0.000","No","1472.06","1545.66","SDL000001115","30.66800","0.000","Confirmed","5003","73.60","PGN1493","Inbound3",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","4557","CHUKDE HALDI POWDER 200G","SDL000004387","","","64","01/02/2023 12:00 AM","STAGING","42.66800","54.00000","104.000","104.000","","","","","","4557","Default","0.000","No","4437.47","4659.35","SDL000001115","42.66800","0.000","Confirmed","5003","221.88","PGN1493","Inbound3",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","4552","CHUKDE TEJ PATTA 50G","SDL000005069","","","40","01/02/2023 12:00 AM","STAGING","26.66800","35.00000","81.000","81.000","","","","","","4552","Default","0.000","No","2160.11","2268.11","SDL000001115","26.66800","0.000","Confirmed","5003","108.00","PGN1493","Inbound3",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","4558","CHUKDE DHANIA POWDER 200G","SDL000004419","","","68","01/02/2023 12:00 AM","STAGING","45.33300","56.00000","49.000","49.000","","","","","","4558","Default","0.000","No","2221.32","2332.38","SDL000001115","45.33300","0.000","Confirmed","5003","111.06","PGN1493","Inbound3",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","4556","CHUKDE DAHI VADA RAITA MASALA 100G","SDL000004422","","","60","01/02/2023 12:00 AM","STAGING","40.00000","55.00000","40.000","48.000","","","","","","4556","Default","0.000","No","1600.00","1680.00","SDL000001115","40.00000","0.000","Confirmed","5003","80.00","PGN1493","Inbound3",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","4539","CHUKDE JEERA SABUT 100GM","SDL000005081","","","50","01/02/2023 12:00 AM","STAGING","33.33300","40.00000","220.000","220.000","","","","","","4539","Default","0.000","No","7333.26","7699.92","SDL000001115","33.33300","0.000","Confirmed","5003","366.66","PGN1493","Inbound3",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","4535","CHUKDE DAL CHINI ( CASSIA BARK) 50G","SDL000005741","","","45","01/12/2022 12:00 AM","STAGING","30.00000","45.00000","184.000","184.000","","","","","","4535","Default","0.000","No","5520.00","5796.00","SDL000001115","30.00000","0.000","Confirmed","5003","276.00","PGN1493","Inbound3",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","5148","CHUKDE COMBO PACK POWDER 600 G","SDL000005765","","","222","01/02/2023 12:00 AM","PR-DAMAGE","148.00000","168.00000","2.000","104.000","","","","","","5148","Default","0.000","No","296.00","310.80","SDL000001115","148.00000","0.000","Confirmed","5003","14.80","PGN1493","Inbound3",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","5074","CHUKDE BLACK PEPPER POWDER 50 G BOX","SDL000005060","","","70","01/02/2023 12:00 AM","STAGING","46.66800","60.00000","146.000","146.000","","","","","","5074","Default","0.000","No","6813.53","7154.21","SDL000001115","46.66800","0.000","Confirmed","5003","340.68","PGN1493","Inbound3",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","4549","CHUKDE RAI 100G","SDL000005076","","","28","01/02/2023 12:00 AM","STAGING","18.66800","25.00000","216.000","216.000","","","","","","4549","Default","0.000","No","4032.29","4233.91","SDL000001115","18.66800","0.000","Confirmed","5003","201.62","PGN1493","Inbound3",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","5076","CHUKDE SAFED TILL 100 G","SDL000004396","","","45","01/02/2023 12:00 AM","STAGING","30.00000","45.00000","100.000","100.000","","","","","","5076","Default","0.000","No","3000.00","3150.00","SDL000001115","30.00000","0.000","Confirmed","5003","150.00","PGN1493","Inbound3",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","4553","CHUKDE JAIFAL 50G","SDL000005761","","","100","01/11/2022 12:00 AM","STAGING","66.66800","80.00000","104.000","104.000","","","","","","4553","Default","0.000","No","6933.47","7280.15","SDL000001115","66.66800","0.000","Confirmed","5003","346.68","PGN1493","Joginder",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","4537","CHUKDE HARI ELAICHI (GREEN CARDAMOM) 50G","SDL000003442","","","180","01/02/2023 12:00 AM","STAGING","120.00000","400.00000","390.000","390.000","","","","","","4537","Default","0.000","No","46800.00","49140.00","SDL000001115","120.00000","0.000","Confirmed","5003","2340.00","PGN1493","Inbound3",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","4555","CHUKDE SABJI MASALA 100G","SDL000004423","","","55","01/02/2023 12:00 AM","STAGING","36.66800","45.00000","122.000","122.000","","","","","","4555","Default","0.000","No","4473.50","4697.18","SDL000001115","36.66800","0.000","Confirmed","5003","223.68","PGN1493","Inbound3",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","5148","CHUKDE COMBO PACK POWDER 600 G","SDL000005765","","","222","01/02/2023 12:00 AM","STAGING","148.00000","168.00000","102.000","104.000","","","","","","5148","Default","0.000","No","15096.00","15850.80","SDL000001115","148.00000","0.000","Confirmed","5003","754.80","PGN1493","Inbound3",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","4540","CHUKDE KALONJI (CUMIN BLACK ) 100G","SDL000004408","","","65","01/02/2023 12:00 AM","STAGING","43.33300","55.00000","108.000","108.000","","","","","","4540","Default","0.000","No","4679.96","4913.96","SDL000001115","43.33300","0.000","Confirmed","5003","234.00","PGN1493","Inbound3",""
"SDL000001120","","","Scootsy SDL Delhivery","SDL1422","SDL000001102","28/03/2022 12:44 PM","28/03/2022 03:05 PM","28/03/2022 12:00 AM","179030.00","With PO","TIBG/21-22/7510","1N60001194 - Life Style Foods Pvt. Ltd.","5073","CHUKDE MEAT MASALA 100 G","SDL000005744","","","70","01/02/2023 12:00 AM","STAGING","46.66800","70.00000","80.000","80.000","","","","","","5073","Default","0.000","No","3733.44","3920.12","SDL000001115","46.66800","0.000","Confirmed","5003","186.68","PGN1493","Inbound3",""
